system:index,GEOID,prc_agriculture,prc_developed,.geo
000000000000000047d4,060855056002,0.0033204539966191736,0.9966795460033808,
000000000000000018b9,060374033161,0.0,1.0,
00000000000000002dd5,060374034031,0.006575955213173479,0.8128935609559399,
00000000000000003337,060374024024,0.0,0.8181590543508731,
0000000000000000451a,060374033121,0.02100877309379711,0.6124613968508495,
00000000000000005633,060374024032,0.035348109764767224,0.8527662364334352,
00000000000000003cd1,061070034001,0.8242571025562085,0.17074007299590982,
0000000000000000407c,061070032001,0.381105447044275,0.6188945529557248,
000000000000000020d8,060376022001,0.01719161095849039,0.9780342322145233,
00000000000000004cad,060376015022,0.0014032274230730683,0.9854952104125201,
00000000000000001c2b,060372752003,0.0,1.0,
00000000000000002001,060372755002,0.0,1.0,
000000000000000022ce,060372752001,0.0,1.0,
000000000000000035d0,060372755001,0.0,1.0,
00000000000000004664,060372752002,0.0,1.0,
0000000000000000163f,060170304012,0.0,0.5723335244785318,
00000000000000001a36,060014351032,0.0,0.4048590338282109,
00000000000000001a99,060014353003,0.0,0.9797056927521468,
00000000000000002085,060014364011,0.0,0.9463439404197697,
00000000000000002117,060014352002,0.0,0.8852064927792618,
000000000000000021b0,060014311002,0.0,0.9872315728380733,
00000000000000002742,060014301011,0.0,0.9398211840727081,
00000000000000002a20,060014351033,0.0,0.17777123263377548,
000000000000000033ab,060014352001,0.0026651894897468595,0.7867717761658894,
000000000000000039ff,060014364021,0.0,0.8019310151822561,
00000000000000004285,060014308003,0.0,0.9925944033821289,
0000000000000000552c,060014311001,0.0,1.0,
00000000000000005800,060014353002,0.0,1.0,
00000000000000001789,060590421113,0.0,0.9411955081114959,
0000000000000000179a,060590421091,0.0,0.731097921004382,
00000000000000003500,060590421123,0.0,0.5989190153217135,
00000000000000005127,060590320231,0.0,0.6567691402531961,
000000000000000053fc,060590320232,0.0,0.9095815821158197,
00000000000000001ba3,060530130001,0.003665418165689223,0.8641536477584477,
000000000000000041dd,060530127001,0.0,1.0,
000000000000000043d3,060530128005,0.0,0.8039364953917321,
00000000000000004a82,060530127002,0.018550616456120595,0.8540969502976323,
0000000000000000580f,060530127004,0.0,1.0,
000000000000000014c7,060375028011,0.014756394437589622,0.9825591089472107,
00000000000000004107,060375028012,0.0,0.9981830100753872,
000000000000000046fb,060190055171,0.02858409379251311,0.9501536203971205,
00000000000000001e3f,060376207012,0.0,1.0,
00000000000000002347,060376207013,0.0,1.0,
00000000000000002847,060376205221,0.0,0.995741056218058,
00000000000000003e8e,060376205015,0.0,1.0,
00000000000000004870,060376205222,0.0,1.0,
000000000000000048f1,060376208007,0.0,1.0,
00000000000000003562,060373008003,0.0,0.646757702048966,
000000000000000015af,060650448051,0.0,1.0,
00000000000000003f8d,060659405001,8.64205961631628E-5,0.05596758787068296,
000000000000000053a1,060133840003,0.0,1.0,
00000000000000001757,060375018042,0.0,1.0,
00000000000000001831,060375015033,0.0,1.0,
00000000000000002575,060375015041,0.0,1.0,
00000000000000003d49,060375014001,0.0,1.0,
00000000000000004105,060375015034,0.0,1.0,
000000000000000049be,060375018032,0.0,1.0,
00000000000000001a84,060379006053,6.897648063673913E-4,0.6779175569392764,
000000000000000031a6,060379006081,0.0,0.7775548479958124,
00000000000000003ad3,060379006082,0.0,1.0,
00000000000000001e15,060670062013,0.0,1.0,
000000000000000021bf,060670055061,0.0,1.0,
00000000000000003af3,060670062014,0.0013740556735028185,0.9986259443264972,
00000000000000005759,060670055023,0.0027084008220793084,0.9972915991779209,
000000000000000057f5,060670055062,0.0,1.0,
00000000000000002a2f,060650430091,0.0,0.6861096656132728,
00000000000000002cc6,060650430092,0.006391468684309904,0.6436584933846211,
000000000000000057d5,060650430101,0.0,0.9941172229832024,
00000000000000001907,060670096342,0.0,1.0,
00000000000000001a83,060670096012,0.0023309148528062717,0.9971603702777082,
0000000000000000250d,060670096341,0.004184306389681991,0.995815693610318,
0000000000000000328f,060670096331,0.0,1.0,
000000000000000033d8,060670096013,0.0,1.0,
000000000000000057fd,060670049062,0.0,1.0,
00000000000000004dc7,060290064015,0.0,1.0,
000000000000000017fd,060990032012,0.0,1.0,
000000000000000019af,060990032022,0.6599049807170193,0.32619836532634333,
00000000000000001ba8,060990033003,0.9219064490329698,0.06284058701546939,
00000000000000002145,060990032023,0.45852580621772415,0.5414741937822761,
00000000000000003e6c,060990032014,0.0,1.0,
0000000000000000429c,060990033004,0.8576470061039008,0.05255322171988028,
000000000000000059fc,060990032011,0.6513179227435958,0.34868207725640393,
000000000000000053f1,061110091001,0.0,1.0,
00000000000000001d2d,060372112021,0.0,1.0,
00000000000000005201,060372112011,0.0,1.0,
00000000000000002547,060855120012,0.0,0.999575199757257,
00000000000000001cf7,060375440013,0.0,1.0,
000000000000000022dd,060375440014,0.0,1.0,
00000000000000004784,060590421132,0.0,0.8699267496395484,
000000000000000047c5,060590421134,0.0,0.9873305269269851,
000000000000000023e9,060190030031,0.0,1.0,
0000000000000000251d,060190014101,0.4164256055056977,0.5587621624971602,
00000000000000002ec8,060190014141,0.0,1.0,
00000000000000003314,060190014091,0.10891197174114568,0.8756290061490224,
00000000000000003c91,060190014082,0.2653332371436473,0.7341256958722602,
000000000000000054e5,060190030032,0.0,1.0,
00000000000000001e12,060750351004,0.0,1.0,
00000000000000003b74,060750352022,0.0,1.0,
00000000000000004577,060750352013,0.0,1.0,
00000000000000004742,060750351006,0.0,1.0,
00000000000000004ad6,060750351005,0.0,1.0,
00000000000000005458,060750351007,0.0,1.0,
00000000000000001d9f,060190032012,0.0,1.0,
0000000000000000229d,060190032023,0.0,1.0,
00000000000000002f45,060190052022,0.0,1.0,
0000000000000000304d,060190031041,0.0,1.0,
000000000000000043c7,060190052021,0.03791742625432336,0.6140006007309893,
00000000000000003af9,060133072052,0.0,0.9872739250209608,
00000000000000005858,060133072051,0.0,1.0,
000000000000000027ae,060816080023,0.0,0.7861633406390588,
00000000000000003d2d,060552016011,0.3755901797636177,0.5591998544974912,
00000000000000004e4d,060552016021,0.1616867400449492,0.540880899556273,
00000000000000001a32,060670047022,0.00661328492235874,0.9933867150776414,
00000000000000002e46,060670046014,0.0,1.0,
000000000000000032d4,060670048011,0.0,1.0,
0000000000000000342f,060670046015,0.0,1.0,
00000000000000004938,060670032021,0.0,1.0,
00000000000000004c6f,060670031014,0.0,1.0,
000000000000000054f3,060670031022,0.0,1.0,
0000000000000000397d,060952528014,0.007896142502148219,0.9861817506212406,
0000000000000000340e,060650430051,0.0,0.9522784956390427,
00000000000000003987,060650430033,0.0,0.981257235258448,
000000000000000041b1,060650430032,0.0,0.9976709793399042,
00000000000000002460,060650432662,0.0,1.0,
00000000000000002ff7,060650432201,0.0,0.6995866772601078,
000000000000000035bf,060650432661,0.0,1.0,
00000000000000003616,060650432672,8.194087403598974E-4,0.9329048843187662,
00000000000000003681,060650432202,0.0,0.9799157318428563,
00000000000000003ade,060650432161,0.0,0.9158183792787166,
00000000000000004fe6,060650432163,0.0,0.9868329593072906,
00000000000000005160,060650432621,0.0,0.852992982917665,
0000000000000000520b,060650432183,0.0,0.9135672472376805,
00000000000000001cce,060371920011,0.06592175561555695,0.9047796863330844,
00000000000000002d4e,060377001023,0.0,1.0,
00000000000000003b4d,060377001022,0.013897593808758192,0.9861024061912416,
00000000000000004bfe,060371920022,0.0,1.0,
0000000000000000588a,060377001021,0.0,1.0,
000000000000000037a5,060290028083,0.0,1.0,
00000000000000004f20,060290028085,0.0,1.0,
0000000000000000492c,060590864054,0.0,1.0,
000000000000000015f4,060379203361,0.003778094951181091,0.9846456245709517,
000000000000000026b0,060379203341,0.0,0.9678235607717093,
00000000000000002823,060379203313,0.0,0.6154309975073196,
00000000000000002e9b,060379203342,0.0,1.0,
00000000000000003282,060379203221,0.0,1.0,
000000000000000046e2,060379203131,0.0,1.0,
00000000000000004759,060379203122,0.0,0.9764673311184939,
000000000000000048f3,060379203223,0.0,1.0,
00000000000000004b4c,060379203222,0.011200351383572813,0.9599987450586686,
0000000000000000464a,060990033002,0.1978376848851888,0.025573290474076502,
00000000000000002017,060855043113,0.0,1.0,
00000000000000002775,060855043111,0.0,1.0,
00000000000000004128,060855043223,0.0,1.0,
000000000000000014b9,060855079061,0.0,1.0,
00000000000000001502,060855074013,0.0011106157349171216,0.9948290686750633,
0000000000000000492f,060855079032,0.009873527330838848,0.9802529453383223,
00000000000000004bfc,060855079064,0.0,1.0,
00000000000000001680,060590992022,0.0,1.0,
0000000000000000255e,060590748032,0.0,0.98522945683368,
00000000000000003d40,060590992023,0.0,1.0,
00000000000000003fad,060590992032,0.0,0.9905283684650386,
00000000000000004401,060590992274,0.0,1.0,
000000000000000047a9,060590992492,0.0,1.0,
000000000000000047e5,060590992271,0.0,1.0,
000000000000000054fb,060590992021,0.0,1.0,
000000000000000029de,060371926201,0.0,1.0,
00000000000000002c9c,060372113201,0.0,1.0,
000000000000000050c6,060372111221,0.0,1.0,
0000000000000000174a,060375440012,0.0,1.0,
00000000000000001fa7,060375440023,0.0,1.0,
00000000000000003185,060375433064,6.383681807257869E-4,0.9986706921413121,
000000000000000052b1,060375440022,0.0,1.0,
00000000000000001d3b,060014416024,0.0,1.0,
00000000000000001e91,060014416013,0.037443197625892606,0.9625568023741073,
000000000000000039be,060014416012,0.056285178236397684,0.9437148217636021,
00000000000000001e67,060770051323,0.00589779468735906,0.9941022053126409,
0000000000000000356c,060770051242,0.0,1.0,
00000000000000003988,060770051232,0.0,1.0,
00000000000000003435,060133072022,0.0,1.0,
0000000000000000399e,060730133114,0.0,0.9718649872454609,
000000000000000039fc,060730133112,0.006196780590225124,0.945862008631751,
00000000000000003a51,060730134191,1.9186651507957942E-4,0.778440072563164,
00000000000000004c0f,060371011101,0.0,1.0,
00000000000000003bef,060816080022,0.001719950108317468,0.8962384297249393,
0000000000000000183e,060670092011,0.03654791831238811,0.9034970326882601,
000000000000000018f2,060670032032,0.0,1.0,
00000000000000002b4b,060670032031,0.003430762503783928,0.9965692374962161,
00000000000000002c43,060670032043,0.0,1.0,
000000000000000039ba,060670032022,0.0,1.0,
000000000000000057bb,060670032041,0.0,1.0,
0000000000000000591a,060670048013,0.0,1.0,
0000000000000000167a,061090041001,3.404475750787034E-4,0.4413055029679016,
00000000000000002773,061090041004,1.4215238557346158E-4,0.028637127661092672,
00000000000000003cb4,061090041002,0.0,0.39447103431128827,
000000000000000040e6,061090051006,7.377716847010858E-4,0.06676533296537483,
00000000000000002069,060816121005,0.0,1.0,
00000000000000002d48,060816121004,0.0,1.0,
00000000000000005985,060816121002,0.0,1.0,
0000000000000000175f,060373110002,0.0,1.0,
00000000000000001e51,060373112002,0.0,1.0,
0000000000000000257b,060373113003,0.0,1.0,
00000000000000003534,060373112003,0.0,1.0,
00000000000000003ed4,060373111003,0.015192890124621423,0.9848071098753786,
00000000000000004164,060373109006,0.0,1.0,
000000000000000046f6,060373113001,0.0,1.0,
00000000000000004756,060373113002,0.0,1.0,
00000000000000001d62,060375737004,0.0,1.0,
00000000000000004559,060375737002,0.0,1.0,
000000000000000052c7,060375711022,0.013141672270791303,0.9868583277292087,
00000000000000005704,060375738003,0.0,1.0,
000000000000000018dc,060710076042,0.0,0.9649015826974527,
0000000000000000284b,060710076041,0.0,0.8563412441098234,
000000000000000034d0,060710076043,0.0,0.3468628297903392,
00000000000000003941,060710072003,0.0,0.7897892129606232,
000000000000000016a3,060371834012,0.0,1.0,
000000000000000027a0,060670031012,0.0,1.0,
00000000000000004ebe,060014061002,0.002730134258367058,0.9407667930022912,
00000000000000003f2c,060830010003,0.010072488199595412,0.9899275118004046,
00000000000000004ee7,060830012061,1.9322796370937304E-4,0.7854777108524675,
0000000000000000255d,060650448041,8.157483785825061E-4,0.9245882956906446,
0000000000000000430f,060659407001,0.0011383090084882137,0.9982925364872677,
000000000000000040ef,060290028212,0.0,1.0,
00000000000000001629,060590865021,0.0,0.9880134767396657,
000000000000000047e8,060590864021,0.0,1.0,
000000000000000047f6,060590864041,0.0,0.9985041478868639,
00000000000000004c69,060590864051,0.0,1.0,
0000000000000000510f,060590864023,0.0,1.0,
00000000000000001dca,060014202001,0.0,1.0,
00000000000000002f0d,060014202002,0.0,1.0,
00000000000000003e93,060014206003,0.0,1.0,
00000000000000004d17,060014201003,0.0,1.0,
00000000000000004dce,060014201001,0.026192799548045806,0.9738072004519543,
000000000000000014ed,061030010002,0.37458414223644854,0.05240779691978695,
00000000000000001596,061030009001,0.6659755087022333,0.053899944507930425,
00000000000000002bea,060070014003,0.8163659026343941,0.025106940618071755,
00000000000000005124,061030008004,0.6707255195806185,0.10189410113980915,
00000000000000002751,060374010022,0.0,1.0,
000000000000000036ea,060374042021,0.0,1.0,
000000000000000015ff,061070008001,0.8744231765838895,0.06532163767767443,
0000000000000000170e,061070010031,0.5634467349956681,0.42845143251493134,
00000000000000003dab,061070020061,0.7292812386871205,0.2370781564181343,
00000000000000004419,061070009004,0.3186485338464026,0.6610047628276514,
00000000000000002aa9,060750201002,0.0,1.0,
00000000000000003336,060750202002,0.0,1.0,
000000000000000043f8,060750207001,0.0,1.0,
00000000000000004e55,060750202003,0.012823091622246811,0.9807653625666298,
00000000000000001d7b,060375353003,0.0,1.0,
00000000000000002bef,060375353005,6.907826567500978E-4,0.9993092173432498,
00000000000000002c99,060375351022,0.06538772652090451,0.9346122734790955,
000000000000000034ee,060375353004,0.0,1.0,
00000000000000005064,060375351011,0.0,1.0,
0000000000000000572b,060375349002,0.0,1.0,
00000000000000004315,061110059113,0.0,0.3113931651786974,
00000000000000004b69,060378003263,0.0,0.14870823895992374,
00000000000000005045,061110059064,0.0,1.0,
000000000000000051f1,061110059063,0.0,0.22673432910570848,
0000000000000000530e,060378004061,2.277873398833653E-5,0.06900009040030884,
00000000000000001fdf,060190014113,0.12885969109539147,0.8619930080480728,
00000000000000005464,060190014121,0.5630666306178166,0.3786686807002485,
00000000000000001d57,060770051251,0.0,1.0,
000000000000000026cc,060770051261,0.0,1.0,
00000000000000002e0d,060770051241,0.0,1.0,
00000000000000003cd3,060190072015,0.38967998865543235,0.6006771288790143,
000000000000000040ee,060190071003,0.8353484814304092,0.1378884943086322,
000000000000000049aa,060190073002,0.8907152966624191,0.09449496713977028,
00000000000000005959,060190073001,0.9093435096442456,0.08050878486471826,
00000000000000001bcc,060133072042,0.0,1.0,
00000000000000002d06,060133072043,0.0,1.0,
00000000000000001c1c,060390005024,0.219046255523654,0.7691131971799379,
00000000000000004717,060390008002,0.0016957831525606325,0.9680128746516994,
0000000000000000495e,060816016052,0.0,1.0,
000000000000000017d1,060890106011,0.0,0.5104841945026644,
00000000000000003fc6,060890106023,0.0,0.9678496166569606,
00000000000000003fef,060890106012,0.0,0.8357068913117806,
000000000000000014b5,060816068001,0.0,0.7593056315576598,
0000000000000000270e,060816068002,0.0,0.9411338634023331,
0000000000000000230d,060816081001,0.0,0.8947918010076094,
000000000000000029ac,060816080012,0.0,0.8207905958280508,
000000000000000035c8,060816082001,0.0,0.9209741581444838,
000000000000000037bf,060816080021,6.776411476927146E-4,0.675420908810437,
00000000000000003d7e,060816080231,0.0,0.7123784710079037,
00000000000000004e54,060816080044,0.0,0.895341352844109,
00000000000000005081,060816080232,0.0,0.9874072808553653,
00000000000000005482,060816080041,0.0,0.9653262769928648,
00000000000000001652,060133211011,0.0,0.9770365434144409,
00000000000000002e5c,060133212001,0.0,0.9936683465181427,
000000000000000035a6,060133211012,0.0,1.0,
00000000000000003fc9,060133200043,0.0,1.0,
000000000000000055d5,060133200042,0.002962257356272435,0.9970377426437276,
00000000000000002194,060372409002,0.0,1.0,
00000000000000001db1,060377017021,0.0,1.0,
00000000000000002777,060377016023,0.049097472924187716,0.942719614921781,
00000000000000002e82,060377017011,0.0,1.0,
00000000000000003029,060377017012,0.003373462098161133,0.9966265379018389,
00000000000000003e2d,060377017013,0.0,1.0,
00000000000000003f78,060372675021,0.0,1.0,
00000000000000004795,060377018024,0.02041026344676181,0.9679267288693743,
00000000000000004b17,060377016022,0.0,1.0,
0000000000000000504a,060372675022,0.0,1.0,
00000000000000005267,060377016021,0.0,1.0,
000000000000000052d6,060377018011,0.016043474670577915,0.9839565253294221,
00000000000000005794,060377018015,0.05390254420008623,0.9439413540319104,
00000000000000001d0f,060710009031,0.0,1.0,
000000000000000039a2,060710021012,0.0,0.9998235617011265,
000000000000000039ec,060710009032,0.0,1.0,
000000000000000053fb,060710009013,0.0,1.0,
00000000000000005729,060710008243,0.0,1.0,
000000000000000058d9,060710008244,0.0,1.0,
00000000000000002538,061130107014,0.0,1.0,
00000000000000003e8d,061130105131,0.0,1.0,
000000000000000044ea,061130105132,0.00420757363253857,0.9957924263674615,
00000000000000004684,061130107033,0.005421750663129972,0.99457824933687,
00000000000000004bed,061130105081,0.5868190965384402,0.3955994708333515,
000000000000000051c8,061130105012,0.276503451859779,0.6869270352248525,
00000000000000001892,060971513102,0.0,1.0,
00000000000000001db2,060971513013,0.0,1.0,
00000000000000002e72,060971513103,0.0,1.0,
0000000000000000526d,060971513012,0.0,1.0,
00000000000000001e03,060670055092,0.0,1.0,
0000000000000000175e,060670072021,0.15680923612064623,0.5991936129799991,
000000000000000018df,060670074142,0.0,1.0,
00000000000000001905,060670072042,0.001455771176063463,0.7362458739285533,
00000000000000001b25,060670074031,0.0,0.9340454038892577,
00000000000000001b3f,060670074241,0.0,1.0,
00000000000000002035,060670073013,0.0,0.956835632649613,
000000000000000024b3,060670074063,0.014923316829087792,0.8827897824048737,
0000000000000000252b,060670074032,0.0,0.9976970074644053,
0000000000000000323f,060670064002,0.0,1.0,
00000000000000003335,060670073012,0.002044629040146892,0.9979553709598531,
0000000000000000336d,060670074131,0.0,1.0,
000000000000000034be,060670074232,0.0,1.0,
00000000000000003689,060670072023,0.004467252412024323,0.6371843579594758,
00000000000000003a30,060670073011,0.0,1.0,
000000000000000049a2,060670064001,9.287460048881366E-4,0.9990712539951119,
00000000000000003c88,060290041013,0.08143395647504875,0.9185660435249511,
0000000000000000177e,060590865023,0.0,1.0,
0000000000000000264f,060590864053,0.0,1.0,
00000000000000003f19,060590865022,0.0,1.0,
00000000000000005281,060590873002,0.0,1.0,
00000000000000001623,060210105012,0.8857060361013763,0.054379802342223366,
00000000000000004716,060210105011,4.3580770420859495E-6,0.9788807586540517,
000000000000000016eb,061110009011,0.007573641864485672,0.3386900724782235,
00000000000000003e3d,061110009022,0.05065623489627401,0.40541646006985405,
000000000000000049c2,061110009031,7.621928437564445E-4,0.9801829860623325,
0000000000000000298a,060374073013,0.005771581186908697,0.9942284188130913,
00000000000000001a51,060855120241,0.014874287851125143,0.9829832163832736,
00000000000000001ce3,060855120252,0.03665902724726252,0.9607435701553347,
00000000000000002078,060855120055,0.009481200417191693,0.9881119244146811,
00000000000000003de9,060855030031,0.0018391633609808878,0.9963216732780382,
00000000000000004f37,060855120191,0.021872360960308843,0.9781276390396912,
00000000000000005000,060855120242,0.007733408956890072,0.9601265794294923,
000000000000000050ba,060855120053,0.0,1.0,
00000000000000005494,060855031161,0.01682501979414094,0.983174980205859,
00000000000000003d10,060750329014,0.0,1.0,
00000000000000004880,060750329013,0.0,1.0,
0000000000000000232c,060190009021,0.0,1.0,
000000000000000033c0,060190009022,0.0,1.0,
00000000000000003488,060190010001,0.005479393184064635,0.9945206068159353,
00000000000000003a7d,060190011001,0.003229740974773819,0.9967702590252262,
000000000000000059a6,060190055103,0.004525154535506197,0.9788826121676377,
00000000000000002bb2,060133072053,0.0,0.8712690558019479,
00000000000000005a21,060133551072,0.0,0.9492651267321638,
0000000000000000184b,060816016053,0.0,1.0,
000000000000000041ee,060730168042,0.0,0.9940926412843293,
00000000000000004863,060730169013,0.0012603837497816989,0.7544475894542955,
00000000000000004ea9,060730167021,0.0,1.0,
000000000000000017a7,060470007023,0.8192883001003582,0.16856329625592686,
00000000000000001893,060730192051,0.0,1.0,
00000000000000001c9a,060730192032,0.0,0.9364913974942184,
0000000000000000221b,060730192062,0.0,0.9845802657636548,
00000000000000002817,060730194041,0.0,0.988762373783279,
000000000000000028e5,060730192072,0.0,0.9940553771815495,
00000000000000003547,060730192074,0.0,1.0,
0000000000000000400a,060730192053,0.0,1.0,
00000000000000004064,060730193032,0.0,0.7462409283056735,
00000000000000004cdb,060730192054,0.0,1.0,
000000000000000050b5,060730192063,0.0,0.9805379827343498,
000000000000000052b9,060730192052,0.0,0.9785630699701396,
00000000000000003db6,060375019002,0.0,1.0,
00000000000000002a89,060377017022,0.0,1.0,
00000000000000003674,060377015022,0.0,1.0,
00000000000000004016,060377017023,0.0,1.0,
00000000000000004a12,060377015023,0.0,1.0,
00000000000000005082,060377019021,0.013178408082756957,0.9868215919172431,
000000000000000035b5,060379001041,0.0,0.33720424077806005,
0000000000000000367d,060379001042,8.985952497175517E-4,0.11072149001647652,
0000000000000000560f,060379001033,0.0,0.3255911924956468,
000000000000000037d1,060371171011,0.0,1.0,
00000000000000003016,060670055101,0.0,1.0,
00000000000000003417,060670055091,0.0,1.0,
0000000000000000309a,060670096062,0.0,1.0,
000000000000000031d2,060670096061,0.0,1.0,
000000000000000033fe,060670096063,0.0,1.0,
00000000000000004adc,060670096343,0.0,1.0,
00000000000000003753,060710073021,0.003998060669213848,0.4109572189417623,
00000000000000002895,060376505023,0.030120350157273285,0.8906742846143414,
00000000000000003b6e,060376212011,0.0,0.9951963228322229,
000000000000000040c9,060376505022,0.00783783368424288,0.9725675821051499,
00000000000000004ac2,060376506031,0.014427331913500676,0.9690842887567843,
00000000000000005995,060376505021,0.0038528013826876015,0.9961471986173124,
0000000000000000186a,060290041011,0.23716500658111817,0.7628349934188822,
00000000000000001d69,060290040004,0.3538674735970293,0.6392306734584513,
00000000000000003c4c,060290040003,0.6731066166476384,0.3268933833523625,
00000000000000001a91,060650489021,0.0,0.9981995912012963,
00000000000000002eeb,060650489022,0.02590742840031655,0.9577299852415886,
0000000000000000310f,060650511001,0.0,1.0,
0000000000000000332a,060650425181,0.0,1.0,
00000000000000003466,060650489011,0.0,1.0,
000000000000000036d2,060650425171,0.0,1.0,
000000000000000057ff,060650488002,0.05127912474931112,0.948720875250689,
00000000000000005935,060650425092,0.0,0.9262840966733757,
00000000000000005504,060371321011,0.0,1.0,
000000000000000020a2,060379203261,0.0,0.9640938989801461,
00000000000000002a88,060379203343,0.0,0.9733126223860004,
00000000000000004db7,060379203132,0.0,0.962853546830752,
000000000000000057b8,060379203381,0.01121292708060498,0.5836600982302119,
000000000000000044c2,060372089042,0.0,1.0,
00000000000000001688,060374072001,0.0,1.0,
00000000000000002882,060374072005,0.0,1.0,
00000000000000002c27,060374073021,0.0,1.0,
00000000000000002c44,060374071023,0.0,1.0,
00000000000000002e9c,060374073012,0.0,1.0,
0000000000000000400d,060374073014,0.0,1.0,
00000000000000004390,060374073023,0.003070957175201117,0.9631485138975866,
00000000000000004519,060374071014,0.006688583069578749,0.9821637784811234,
00000000000000001722,060770044041,0.2346626722140562,0.7536903012033183,
00000000000000003aef,060770043052,0.14673283705541773,0.8532671629445827,
00000000000000004848,060770043073,0.0028891255579977793,0.9971108744420022,
00000000000000004a2f,060770041022,0.8405635371205046,0.13418973124097527,
00000000000000004a42,060770047044,0.8900473321232575,0.047049543417008,
00000000000000005496,060770043072,0.0,1.0,
00000000000000005863,060770044021,0.4736274535301485,0.5225828803691578,
00000000000000005a1e,060770032082,0.13321529400968424,0.8554486124081643,
00000000000000002395,060730105021,0.0,0.9938765361937911,
00000000000000003433,060730101033,0.0,1.0,
00000000000000004c9b,060730105023,0.0,1.0,
00000000000000005427,060730105024,0.0,0.9768660838031323,
000000000000000019f8,060372345011,0.0,1.0,
00000000000000001a44,060377032003,0.0,1.0,
00000000000000001ae1,060377032001,0.0,1.0,
00000000000000001b9b,060372345023,0.006787781992413654,0.9864244360151727,
0000000000000000329e,060372340005,0.0,1.0,
000000000000000033dd,060372324004,0.0,1.0,
0000000000000000348a,060372345022,0.0,1.0,
000000000000000034b8,060372345012,0.0033241213890916658,0.9783932109709044,
00000000000000003b1c,060372343002,0.015740093000288058,0.984259906999712,
000000000000000057d8,060372345021,0.0,1.0,
0000000000000000166e,060374329021,0.0,0.9992069521082552,
000000000000000016d4,060374329023,0.0011847132758498941,0.9988152867241502,
0000000000000000411b,060374329022,0.004318959384844688,0.9956471664239016,
00000000000000004d05,060374329011,0.0,1.0,
000000000000000056f0,060374322021,0.0,1.0,
00000000000000001819,060730195021,0.0,1.0,
00000000000000002007,060650432722,0.0031769414831163403,0.11880943158356802,
0000000000000000216e,060650432701,0.0,0.7487052576951996,
0000000000000000266c,060650464033,0.0,0.7523424074422672,
00000000000000002873,060650464051,0.0,0.6877752232461007,
00000000000000002c69,060650497003,0.0,0.7125350543043453,
0000000000000000451b,060650432711,0.025752848181581075,0.6868901536740286,
00000000000000001675,060659408002,0.0,1.0,
00000000000000002b03,060650451241,0.0,0.0787679060684172,
00000000000000003cbf,060659405002,0.0012065455067057078,0.03162205822041877,
00000000000000004219,060659408001,0.0,0.9833144666845518,
0000000000000000430e,060659410002,0.0,0.22376674201167995,
00000000000000004443,060650450002,0.0,0.9488502011189999,
00000000000000004608,060650444024,0.0,0.030511267235969725,
00000000000000004971,060659410004,0.0,0.9093206013523234,
00000000000000004d42,060650448071,4.954680605161199E-5,0.026026296024951105,
00000000000000004e1d,060659407002,0.0,1.0,
0000000000000000361d,060590762015,0.001138204850091726,0.9474818891522385,
00000000000000003996,060590864072,0.0024182306138512463,0.9346413906248522,
00000000000000003dcd,060590762041,0.0,0.9952171775949962,
000000000000000051c4,060590117141,0.0,0.9360626259687674,
00000000000000004159,061110004001,0.1678091331942139,0.05325342760446442,
00000000000000001c78,060372089031,0.0,1.0,
000000000000000017b5,060070009033,0.0,0.9912829682610639,
00000000000000001aec,060070009034,0.00870469692193082,0.4536241458453396,
00000000000000001c6d,060070009041,0.03218900184151035,0.8922818531609873,
0000000000000000296f,060070009011,0.03812778320549422,0.16239204865324486,
000000000000000036df,060070009031,0.09048641048626174,0.8933017664322094,
00000000000000004817,060070009032,0.009266762847185629,0.5509726466964897,
000000000000000050a9,060070016002,7.674072029141004E-5,0.02114703401630233,
00000000000000004792,060730192031,0.0,0.842840270846589,
000000000000000038ef,060375714005,0.0,1.0,
000000000000000030ca,060379001043,0.0,0.12137489335513671,
00000000000000001b50,060133591023,0.0,0.8363780500600394,
00000000000000001e04,060133922004,0.0,0.999888111105672,
00000000000000001fe0,060133650023,0.0,0.7109643886594388,
0000000000000000212d,060133591022,0.0,1.0,
00000000000000002398,060133660011,0.0,0.9926576902223027,
000000000000000024cd,060133922001,0.0,0.9831976125847263,
00000000000000002d65,060133640023,0.0,1.0,
000000000000000030c1,060133650032,0.0,0.9766073851307999,
000000000000000030f6,060133650031,0.0,0.99621980709898,
00000000000000003a19,060133640022,0.0,1.0,
00000000000000003a49,060133640021,0.0,0.9806261312596364,
00000000000000005244,060133922003,0.0,0.8292604531136638,
000000000000000056cd,060133922002,0.0021825786062104366,0.6415870410636327,
0000000000000000179e,060871207002,0.0,0.34897595537500564,
000000000000000024a4,060871004003,0.0,0.4645692295887952,
00000000000000002dd1,060871202001,0.010785351077611447,0.03099806383107583,
00000000000000003d22,060871205003,0.0,0.07673482630431977,
00000000000000004596,060816138001,0.05244984739703249,0.029992740206150156,
00000000000000004d6a,060710009042,0.0,0.9958827138566861,
000000000000000022f2,060014051002,0.0,0.9999158196014057,
00000000000000002b76,060014050001,0.0,0.9942873784667772,
00000000000000003352,060014052001,0.0,1.0,
00000000000000003894,060014056001,0.0,1.0,
00000000000000003942,060014050003,0.0,0.9811773389924341,
00000000000000003bb7,060014052004,0.0,0.9658775147271312,
000000000000000048e7,060014049004,0.0,1.0,
00000000000000005388,060014038003,0.0,0.9935126058971684,
